kWhDelivered,effective_charging_duration_min,connectionTime_year,connectionTime_month,connectionTime_day,connectionTime_hour,connectionTime_min,connectionTime_sec,disconnectTime_year,disconnectTime_month,disconnectTime_day,disconnectTime_hour,disconnectTime_min,disconnectTime_sec,doneChargingTime_year,doneChargingTime_month,doneChargingTime_day,doneChargingTime_hour,doneChargingTime_min,doneChargingTime_sec
6.483,76.13333333333334,2018,7,17,13,50,27,2018,7,17,18,54,28,2018,7,17,15,6,35
11.849,219.1,2018,7,17,13,54,58,2018,7,18,0,12,41,2018,7,17,17,34,4
13.691,169.76666666666668,2018,7,17,14,0,31,2018,7,17,23,47,49,2018,7,17,16,50,17
2.461,59.36666666666667,2018,7,17,14,27,53,2018,7,17,16,7,35,2018,7,17,15,27,15
7.689,74.4,2018,7,17,14,36,46,2018,7,18,1,15,32,2018,7,17,15,51,10
18.313,280.23333333333335,2018,7,17,14,43,9,2018,7,17,23,41,54,2018,7,17,19,23,23
3.848,71.2,2018,7,17,15,1,18,2018,7,17,19,17,0,2018,7,17,16,12,30
2.956,553.6833333333333,2018,7,17,15,2,17,2018,7,18,0,14,59,2018,7,18,0,15,58
12.154,318.98333333333335,2018,7,17,15,20,51,2018,7,17,20,39,55,2018,7,17,20,39,50
31.528,312.01666666666665,2018,7,17,15,33,10,2018,7,17,22,5,0,2018,7,17,20,45,11
6.948,66.4,2018,7,17,15,35,9,2018,7,18,0,23,9,2018,7,17,16,41,33
24.056,257.71666666666664,2018,7,17,15,44,2,2018,7,18,1,0,56,2018,7,17,20,1,45
25.232,334.8833333333333,2018,7,17,15,45,50,2018,7,18,0,3,25,2018,7,17,21,20,43
4.846,103.88333333333334,2018,7,17,15,50,0,2018,7,18,1,22,52,2018,7,17,17,33,53
9.247,134.83333333333334,2018,7,17,15,56,6,2018,7,17,18,11,0,2018,7,17,18,10,56
4.779,94.31666666666666,2018,7,17,15,58,32,2018,7,18,0,23,57,2018,7,17,17,32,51
12.174,365.1333333333333,2018,7,17,15,59,56,2018,7,17,22,5,7,2018,7,17,22,5,4
6.516,143.18333333333334,2018,7,17,16,1,13,2018,7,18,1,30,46,2018,7,17,18,24,24
2.764,297.3,2018,7,17,16,19,13,2018,7,18,0,22,19,2018,7,17,21,16,31
16.604,344.68333333333334,2018,7,17,16,32,8,2018,7,18,1,22,53,2018,7,17,22,16,49
7.29,114.0,2018,7,17,16,42,19,2018,7,17,18,36,23,2018,7,17,18,36,19
1.768,57.46666666666667,2018,7,17,16,49,21,2018,7,18,2,7,41,2018,7,17,17,46,49
13.907,505.18333333333334,2018,7,17,16,51,16,2018,7,18,2,13,5,2018,7,18,1,16,27
11.145,136.0,2018,7,17,17,14,19,2018,7,17,21,54,30,2018,7,17,19,30,19
12.348,212.26666666666668,2018,7,17,17,27,27,2018,7,17,21,42,37,2018,7,17,20,59,43
15.924,142.05,2018,7,17,17,58,48,2018,7,18,1,3,36,2018,7,17,20,20,51
7.959,119.33333333333333,2018,7,17,18,1,52,2018,7,17,20,1,17,2018,7,17,20,1,12
1.834,54.833333333333336,2018,7,17,18,2,53,2018,7,18,3,45,27,2018,7,17,18,57,43
4.791,99.16666666666667,2018,7,17,18,9,33,2018,7,18,2,35,52,2018,7,17,19,48,43
2.636,48.733333333333334,2018,7,17,18,22,50,2018,7,17,19,11,38,2018,7,17,19,11,34
7.668,113.33333333333333,2018,7,17,18,24,40,2018,7,17,20,18,5,2018,7,17,20,18,0
3.2,91.08333333333333,2018,7,17,18,38,37,2018,7,18,0,16,35,2018,7,17,20,9,42
10.262,236.61666666666667,2018,7,17,18,58,25,2018,7,17,23,16,51,2018,7,17,22,55,2
7.155,205.1,2018,7,17,19,45,47,2018,7,18,1,20,1,2018,7,17,23,10,53
7.53,207.66666666666666,2018,7,17,19,51,16,2018,7,17,23,19,4,2018,7,17,23,18,56
1.62,26.733333333333334,2018,7,17,19,52,22,2018,7,17,23,11,38,2018,7,17,20,19,6
3.596,46.766666666666666,2018,7,17,19,57,58,2018,7,18,0,11,13,2018,7,17,20,44,44
6.987,130.28333333333333,2018,7,17,20,4,59,2018,7,18,1,57,35,2018,7,17,22,15,16
9.136,187.55,2018,7,17,20,51,21,2018,7,18,0,5,25,2018,7,17,23,58,54
6.535,57.333333333333336,2018,7,17,20,59,35,2018,7,17,23,16,40,2018,7,17,21,56,55
1.963,57.9,2018,7,17,21,30,50,2018,7,17,22,28,49,2018,7,17,22,28,44
3.044,86.61666666666666,2018,7,17,21,34,7,2018,7,18,0,16,37,2018,7,17,23,0,44
22.818,257.6666666666667,2018,7,17,21,36,0,2018,7,18,1,53,44,2018,7,18,1,53,40
12.879,115.91666666666667,2018,7,17,22,57,59,2018,7,18,0,53,58,2018,7,18,0,53,54
11.596,131.51666666666668,2018,7,17,23,8,6,2018,7,18,1,19,41,2018,7,18,1,19,37
1.287,34.46666666666667,2018,7,17,23,46,18,2018,7,18,1,17,55,2018,7,18,0,20,46
0.791,13.933333333333334,2018,7,17,23,58,26,2018,7,18,0,12,26,2018,7,18,0,12,22
16.158,296.26666666666665,2018,7,18,0,11,37,2018,7,18,13,12,44,2018,7,18,5,7,53
9.616,184.9,2018,7,18,0,33,38,2018,7,18,3,38,35,2018,7,18,3,38,32
3.6,34.61666666666667,2018,7,18,0,42,45,2018,7,18,1,17,26,2018,7,18,1,17,22
8.632,78.21666666666667,2018,7,18,0,49,40,2018,7,18,2,7,58,2018,7,18,2,7,53
11.362,110.4,2018,7,18,1,12,55,2018,7,18,3,3,27,2018,7,18,3,3,19
2.634,81.18333333333334,2018,7,18,1,18,18,2018,7,18,2,39,57,2018,7,18,2,39,29
1.153,11.35,2018,7,18,1,20,46,2018,7,18,1,32,15,2018,7,18,1,32,7
2.442,79.71666666666667,2018,7,18,1,35,51,2018,7,18,3,12,35,2018,7,18,2,55,34
8.465,80.71666666666667,2018,7,18,1,39,48,2018,7,18,3,0,35,2018,7,18,3,0,31
13.604,141.21666666666667,2018,7,18,1,44,58,2018,7,18,4,47,22,2018,7,18,4,6,11
13.881,156.96666666666667,2018,7,18,1,45,22,2018,7,18,5,51,0,2018,7,18,4,22,20
8.294,149.33333333333334,2018,7,18,1,46,47,2018,7,18,4,16,12,2018,7,18,4,16,7
10.173,118.85,2018,7,18,1,48,30,2018,7,18,3,47,23,2018,7,18,3,47,21
2.344,72.05,2018,7,18,2,19,54,2018,7,18,3,32,1,2018,7,18,3,31,57
6.024,121.5,2018,7,18,2,35,38,2018,7,18,5,51,2,2018,7,18,4,37,8
6.764,124.86666666666666,2018,7,18,2,36,14,2018,7,18,15,47,51,2018,7,18,4,41,6
11.358,111.91666666666667,2018,7,18,3,0,52,2018,7,18,4,51,48,2018,7,18,4,52,47
2.275,22.066666666666666,2018,7,18,3,31,21,2018,7,18,3,53,30,2018,7,18,3,53,25
0.696,7.55,2018,7,18,3,45,48,2018,7,18,3,53,33,2018,7,18,3,53,21
12.163,230.98333333333332,2018,7,18,11,48,8,2018,7,18,20,28,54,2018,7,18,15,39,7
13.996,167.58333333333334,2018,7,18,14,4,24,2018,7,18,23,46,3,2018,7,18,16,51,59
2.561,274.1333333333333,2018,7,18,14,23,58,2018,7,18,18,57,7,2018,7,18,18,58,6
9.592,174.16666666666666,2018,7,18,14,30,54,2018,7,19,0,8,25,2018,7,18,17,25,4
4.652,48.65,2018,7,18,14,38,51,2018,7,19,0,46,7,2018,7,18,15,27,30
3.518,74.75,2018,7,18,15,5,18,2018,7,19,1,13,44,2018,7,18,16,20,3
4.301,83.91666666666667,2018,7,18,15,9,6,2018,7,18,21,40,36,2018,7,18,16,33,1
6.586,172.5,2018,7,18,15,22,34,2018,7,19,0,19,45,2018,7,18,18,15,4
7.237,133.18333333333334,2018,7,18,15,33,4,2018,7,18,23,13,56,2018,7,18,17,46,15
7.061,120.86666666666666,2018,7,18,15,34,28,2018,7,18,18,41,12,2018,7,18,17,35,20
3.656,77.96666666666667,2018,7,18,15,37,46,2018,7,19,1,34,44,2018,7,18,16,55,44
8.783,223.51666666666668,2018,7,18,15,41,51,2018,7,18,19,25,27,2018,7,18,19,25,22
5.825,148.61666666666667,2018,7,18,15,44,55,2018,7,19,3,29,33,2018,7,18,18,13,32
11.015,328.76666666666665,2018,7,18,15,45,48,2018,7,19,0,18,27,2018,7,18,21,14,34
24.273,283.45,2018,7,18,15,45,53,2018,7,19,0,57,59,2018,7,18,20,29,20
6.79,69.01666666666667,2018,7,18,15,46,17,2018,7,18,20,17,40,2018,7,18,16,55,18
1.757,35.266666666666666,2018,7,18,15,48,46,2018,7,18,18,20,6,2018,7,18,16,24,2
8.304,163.0,2018,7,18,15,51,1,2018,7,19,3,18,38,2018,7,18,18,34,1
2.381,529.1666666666666,2018,7,18,15,51,7,2018,7,19,1,6,33,2018,7,19,0,40,17
17.319,336.0,2018,7,18,15,54,12,2018,7,19,0,56,27,2018,7,18,21,30,12
4.735,102.78333333333333,2018,7,18,16,3,31,2018,7,18,20,22,45,2018,7,18,17,46,18
8.611,223.66666666666666,2018,7,18,16,5,43,2018,7,19,1,13,58,2018,7,18,19,49,23
13.952,510.78333333333336,2018,7,18,16,9,6,2018,7,19,1,4,11,2018,7,19,0,39,53
13.87,254.68333333333334,2018,7,18,16,9,20,2018,7,19,1,31,24,2018,7,18,20,24,1
8.734,258.81666666666666,2018,7,18,16,15,26,2018,7,18,20,34,35,2018,7,18,20,34,15
22.056,441.0833333333333,2018,7,18,16,20,26,2018,7,19,0,7,43,2018,7,18,23,41,31
11.825,291.01666666666665,2018,7,18,16,26,12,2018,7,18,21,17,17,2018,7,18,21,17,13
1.399,44.583333333333336,2018,7,18,16,34,52,2018,7,19,2,51,24,2018,7,18,17,19,27
13.335,145.01666666666668,2018,7,18,16,41,36,2018,7,18,21,26,59,2018,7,18,19,6,37
13.95,382.3,2018,7,18,17,4,39,2018,7,19,2,11,26,2018,7,18,23,26,57
1.449,41.1,2018,7,18,17,12,11,2018,7,18,17,53,22,2018,7,18,17,53,17
6.623,127.91666666666667,2018,7,18,17,12,57,2018,7,19,0,3,43,2018,7,18,19,20,52
2.483,56.18333333333333,2018,7,18,17,22,47,2018,7,18,23,25,54,2018,7,18,18,18,58
17.498,196.63333333333333,2018,7,18,17,22,52,2018,7,18,22,54,1,2018,7,18,20,39,30
3.009,111.85,2018,7,18,17,40,5,2018,7,18,19,50,31,2018,7,18,19,31,56
4.052,415.35,2018,7,18,17,52,27,2018,7,19,6,52,20,2018,7,19,0,47,48
7.299,128.51666666666668,2018,7,18,17,54,49,2018,7,18,23,18,14,2018,7,18,20,3,20
20.401,209.76666666666668,2018,7,18,18,31,23,2018,7,18,23,58,48,2018,7,18,22,1,9
2.342,78.25,2018,7,18,19,42,6,2018,7,18,22,39,54,2018,7,18,21,0,21
3.55,60.733333333333334,2018,7,18,19,47,32,2018,7,19,0,8,56,2018,7,18,20,48,16
0.868,30.516666666666666,2018,7,18,19,47,59,2018,7,18,20,17,31,2018,7,18,20,18,30
9.118,248.3,2018,7,18,19,58,24,2018,7,19,1,6,23,2018,7,19,0,6,42
4.102,138.41666666666666,2018,7,18,20,21,30,2018,7,18,22,38,55,2018,7,18,22,39,55
2.143,63.833333333333336,2018,7,18,20,37,58,2018,7,19,5,57,6,2018,7,18,21,41,48
13.937,338.45,2018,7,18,20,51,53,2018,7,19,2,46,22,2018,7,19,2,30,20
6.05,120.31666666666666,2018,7,18,21,1,7,2018,7,19,1,1,26,2018,7,18,23,1,26
3.663,71.31666666666666,2018,7,18,21,49,7,2018,7,18,23,0,30,2018,7,18,23,0,26
1.703,43.3,2018,7,18,22,8,51,2018,7,19,2,9,29,2018,7,18,22,52,9
12.876,128.15,2018,7,18,22,11,20,2018,7,19,0,19,37,2018,7,19,0,19,29
14.298,144.58333333333334,2018,7,18,23,14,34,2018,7,19,1,43,6,2018,7,19,1,39,9
1.791,32.45,2018,7,18,23,21,12,2018,7,18,23,53,42,2018,7,18,23,53,39
16.661,762.3666666666667,2018,7,18,23,39,49,2018,7,19,13,7,19,2018,7,19,12,22,11
8.78,82.35,2018,7,18,23,54,48,2018,7,19,1,17,13,2018,7,19,1,17,9
4.71,85.43333333333334,2018,7,19,0,16,59,2018,7,19,1,42,31,2018,7,19,1,42,25
2.033,21.866666666666667,2018,7,19,0,29,16,2018,7,19,2,25,43,2018,7,19,0,51,8
5.215,51.233333333333334,2018,7,19,0,30,35,2018,7,19,1,21,54,2018,7,19,1,21,49
9.046,180.26666666666668,2018,7,19,0,38,29,2018,7,19,3,38,55,2018,7,19,3,38,45
16.972,307.28333333333336,2018,7,19,0,43,29,2018,7,19,7,27,24,2018,7,19,5,50,46
1.11,12.0,2018,7,19,1,11,40,2018,7,19,1,23,45,2018,7,19,1,23,40
4.761,84.78333333333333,2018,7,19,1,14,8,2018,7,19,2,38,59,2018,7,19,2,38,55
2.051,66.9,2018,7,19,1,21,32,2018,7,19,3,6,26,2018,7,19,2,28,26
9.618,94.76666666666667,2018,7,19,1,23,8,2018,7,19,2,58,0,2018,7,19,2,57,54
2.043,37.016666666666666,2018,7,19,1,25,54,2018,7,19,2,3,0,2018,7,19,2,2,55
7.575,112.03333333333333,2018,7,19,1,28,46,2018,7,19,3,25,5,2018,7,19,3,20,48
1.641,31.383333333333333,2018,7,19,1,45,57,2018,7,19,2,17,25,2018,7,19,2,17,20
5.892,89.86666666666666,2018,7,19,1,48,19,2018,7,19,3,38,36,2018,7,19,3,18,11
1.622,44.916666666666664,2018,7,19,1,49,26,2018,7,19,2,34,25,2018,7,19,2,34,21
4.228,131.61666666666667,2018,7,19,1,57,11,2018,7,19,4,8,56,2018,7,19,4,8,48
13.02,128.6,2018,7,19,2,9,3,2018,7,19,13,50,41,2018,7,19,4,17,39
2.153,63.2,2018,7,19,2,11,30,2018,7,19,3,14,46,2018,7,19,3,14,42
1.572,15.883333333333333,2018,7,19,2,20,3,2018,7,19,2,36,0,2018,7,19,2,35,56
0.531,7.216666666666667,2018,7,19,2,28,28,2018,7,19,2,35,46,2018,7,19,2,35,41
1.538,14.5,2018,7,19,2,37,19,2018,7,19,2,51,53,2018,7,19,2,51,49
6.057,131.48333333333332,2018,7,19,2,39,54,2018,7,19,5,11,6,2018,7,19,4,51,23
0.516,10.5,2018,7,19,3,12,57,2018,7,19,3,23,33,2018,7,19,3,23,27
13.827351388888893,599.45,2018,7,19,3,13,32,2018,7,19,13,13,11,2018,7,19,13,12,59
13.933,499.93333333333334,2018,7,19,4,21,13,2018,7,19,14,33,8,2018,7,19,12,41,9
3.676,63.833333333333336,2018,7,19,4,30,19,2018,7,19,5,34,13,2018,7,19,5,34,9
2.081,22.45,2018,7,19,5,14,45,2018,7,19,5,37,16,2018,7,19,5,37,12
2.951,66.0,2018,7,19,7,55,50,2018,7,19,10,55,32,2018,7,19,9,1,50
13.944,363.25,2018,7,19,8,2,11,2018,7,19,14,5,3,2018,7,19,14,5,26
12.104,240.33333333333334,2018,7,19,11,45,37,2018,7,19,20,28,23,2018,7,19,15,45,57
4.101,73.95,2018,7,19,13,11,14,2018,7,19,14,25,43,2018,7,19,14,25,11
3.821,68.56666666666666,2018,7,19,13,30,29,2018,7,19,14,39,7,2018,7,19,14,39,3
6.781,81.95,2018,7,19,13,49,23,2018,7,19,23,11,17,2018,7,19,15,11,20
13.067,164.65,2018,7,19,14,4,25,2018,7,19,23,37,51,2018,7,19,16,49,4
